id,date_submitted,street,ward,district,city,detailed_address,area(m2),price(milion_vnd),hot_and_cold_water_machine,washing_machine,fridge,camera,fingerprint_door_lock/magnetic_card,parking,air_conditioner,balcony
22059749,16/03/2023,Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",30,3.2,0,0,0,0,1,0,1,0
22041438,16/03/2023,Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TPHCM,"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TPHCM",26,3.8,0,0,0,0,0,0,1,0
22026063,16/03/2023,Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM,"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",30,3.5,0,1,0,1,1,0,0,1
22041453,16/03/2023,Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TPHCM,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TPHCM",31,4.3,0,0,1,0,0,1,1,1
22056953,16/03/2023,Đường Trần Kế Xương, Phường 3, Quận Bình Thạnh, TPHCM,"Đường Trần Kế Xương, Phường 3, Quận Bình Thạnh, TPHCM",30,4.6,0,0,1,1,1,1,0,1
22041479,16/03/2023,Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM,"Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",30,4.6,0,1,0,0,0,1,1,0
22056944,16/03/2023,Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TPHCM,"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, TPHCM",30,5.6,0,0,0,1,1,1,0,0
22010829,16/03/2023,Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TPHCM,"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, TPHCM",35,3,0,0,0,1,0,0,0,0
22025819,16/03/2023,Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM",35,4.5,0,1,0,0,0,1,1,0
22055033,16/03/2023,Đường Tân Thới Nhất 3, Phường Tân Thới Nhất, Quận 12, TPHCM,"Đường Tân Thới Nhất 3, Phường Tân Thới Nhất, Quận 12, TPHCM",29,2.6,0,0,0,0,0,0,0,0
22016204,16/03/2023,Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TPHCM,"Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, TPHCM",30,4.2,0,1,0,0,0,0,0,0
22042375,16/03/2023,Đường Thống Nhất, Phường 16, Quận Gò Vấp, TPHCM,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, TPHCM",25,5,0,0,1,0,1,1,1,0
22053954,16/03/2023,Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TPHCM",28,4.9,0,0,1,0,0,0,1,1
22053931,16/03/2023,Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM,"Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM",29,4.8,1,0,1,0,0,0,1,1
21988601,16/03/2023,Đường Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",40,2.1,0,0,0,0,0,0,0,1
22059569,16/03/2023,Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM,"Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM",28,5.6,1,1,0,0,1,0,1,1
22060411,16/03/2023,Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM,"Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",31,4,0,1,1,1,1,1,1,0
22034427,16/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",35,4.5,0,0,1,0,0,0,1,0
22061790,16/03/2023,Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, TPHCM",32,5.5,0,0,0,0,1,0,0,1
22034467,16/03/2023,Đường Bàu Cát 3, Phường 14, Quận Tân Bình, TPHCM,"Đường Bàu Cát 3, Phường 14, Quận Tân Bình, TPHCM",30,4.3,1,1,1,0,1,0,1,0
22062326,16/03/2023,Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM,"Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM",32,5.5,0,1,1,0,1,1,1,1
22062333,16/03/2023,Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM,"Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM",32,6.5,0,1,1,0,1,1,1,1
22062321,16/03/2023,Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM,"Đường Cây Trâm, Phường 8, Quận Gò Vấp, TPHCM",32,5.5,0,1,1,0,1,1,1,1
22035602,16/03/2023,Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM,"Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",30,3.2,0,0,1,1,1,0,1,0
21395099,16/03/2023,Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TPHCM,"Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TPHCM",35,1.3,0,0,0,0,0,0,0,0
22063567,16/03/2023,Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Thị Định, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",25,4.2,0,0,0,0,0,0,0,1
22018280,16/03/2023,Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,5.5,0,0,0,0,0,1,0,1
21412627,16/03/2023,Đường Kênh Tân Hóa, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Kênh Tân Hóa, Phường Phú Trung, Quận Tân Phú, TPHCM",25,3.3,0,0,0,0,0,1,0,0
22003238,16/03/2023,Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,4.2,0,0,0,1,1,1,0,0
22037658,16/03/2023,Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,4.3,0,0,0,1,0,1,0,0
21565636,16/03/2023,Đường Lê Thúc Hoạch, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Lê Thúc Hoạch, Phường Tân Quý, Quận Tân Phú, TPHCM",30,4,0,0,0,0,0,1,0,0
22013749,16/03/2023,Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TPHCM,"Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TPHCM",25,2.6,1,1,0,1,0,1,1,0
21511869,16/03/2023,Đường Đồng Xoài, Phường 13, Quận Tân Bình, TPHCM,"Đường Đồng Xoài, Phường 13, Quận Tân Bình, TPHCM",30,5.2,0,0,0,0,1,0,0,0
22045903,16/03/2023,Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM",50,5.5,0,0,0,1,1,1,0,0
22063248,16/03/2023,Đường Phó Đức Chính, Phường 1, Quận Bình Thạnh, TPHCM,"Đường Phó Đức Chính, Phường 1, Quận Bình Thạnh, TPHCM",20,5.6,0,1,0,1,0,0,0,0
22018282,16/03/2023,Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,5,0,0,0,1,0,1,0,0
21375194,16/03/2023,Đường Chử Đồng Tử, Phường 7, Quận Tân Bình, TPHCM,"Đường Chử Đồng Tử, Phường 7, Quận Tân Bình, TPHCM",35,6,0,0,0,0,0,0,0,0
21897651,16/03/2023,Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM",28,4.5,0,0,0,0,0,0,0,0
22013738,16/03/2023,Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TPHCM,"Đường Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, TPHCM",25,2.7,0,0,0,0,0,0,0,0
21375977,16/03/2023,Đường Phạm Văn Xảo, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Phạm Văn Xảo, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",30,4.5,0,0,1,0,1,0,1,1
21374852,16/03/2023,Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",30,3.6,0,0,0,0,0,0,0,0
22002323,16/03/2023,Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,3,0,1,1,1,1,0,1,0
21375974,16/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",30,5,0,1,0,1,0,1,0,0
22013689,16/03/2023,Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, TPHCM",20,3,0,1,0,0,1,0,0,0
22035551,16/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",25,4.3,0,1,0,0,1,0,1,0
21998040,16/03/2023,Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",30,4.2,0,1,0,1,1,0,1,0
22015168,16/03/2023,Đường Dương Thị Mười, Phường Hiệp Thành, Quận 12, TPHCM,"Đường Dương Thị Mười, Phường Hiệp Thành, Quận 12, TPHCM",20,2.6,1,1,0,1,0,1,1,0
21555836,16/03/2023,Đường Minh Phụng, Phường 9, Quận 6, TPHCM,"Đường Minh Phụng, Phường 9, Quận 6, TPHCM",32,4.4,0,0,0,0,0,0,0,0
22025764,16/03/2023,Đường Trung Mỹ Tây, Phường Trung Mỹ Tây, Quận 12, TPHCM,"Đường Trung Mỹ Tây, Phường Trung Mỹ Tây, Quận 12, TPHCM",30,4.9,0,0,0,1,0,1,0,0
22008674,16/03/2023,Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, TPHCM,"Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, TPHCM",25,3.8,0,0,0,1,1,0,1,0
21375994,16/03/2023,Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TPHCM,"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TPHCM",35,4.5,0,0,0,0,0,1,0,0
21976070,16/03/2023,Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM,"Đường Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM",35,4,1,1,1,1,1,0,1,0
22063227,16/03/2023,Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TPHCM,"Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TPHCM",40,6.5,0,0,0,1,0,0,0,0
21976972,16/03/2023,Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM,"Đường Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",40,4.8,0,0,0,0,0,1,1,1
22063413,16/03/2023,Đường Lê Văn Thọ, Phường 13, Quận Gò Vấp, TPHCM,"Đường Lê Văn Thọ, Phường 13, Quận Gò Vấp, TPHCM",20,2.8,0,1,1,1,0,0,1,0
21807547,16/03/2023,Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TPHCM,"Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TPHCM",45,1.4,0,0,0,0,0,0,0,0
21979643,16/03/2023,Đường số 20, Phường 5, Quận Gò Vấp, TPHCM,"Đường số 20, Phường 5, Quận Gò Vấp, TPHCM",30,4.6,0,0,0,0,1,1,0,0
21969942,16/03/2023,Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",20,2.3,0,0,0,1,0,0,0,0
22063469,16/03/2023,Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM",20,2.9,0,0,0,0,1,0,1,0
21375205,16/03/2023,Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",30,4.5,0,0,0,0,0,1,0,0
21406681,16/03/2023,Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TPHCM,"Đường Nguyễn Giản Thanh, Phường 15, Quận 10, TPHCM",40,1.3,0,0,0,0,0,0,0,0
22063505,16/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",20,2.8,0,1,0,0,0,0,0,0
21490916,16/03/2023,Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM",25,5,0,1,0,0,0,1,0,1
22025820,16/03/2023,Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TPHCM",27,4.2,0,0,1,0,1,0,1,0
22053976,16/03/2023,Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",25,3.5,0,1,0,1,1,0,1,0
21462392,16/03/2023,Đường Trường Chinh, Phường 15, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 15, Quận Tân Bình, TPHCM",35,4.5,0,0,0,0,0,1,0,0
21429653,16/03/2023,Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",30,3.6,0,0,0,0,0,1,0,0
22053591,16/03/2023,Đường Lạc Long Quân, Phường 5, Quận 11, TPHCM,"Đường Lạc Long Quân, Phường 5, Quận 11, TPHCM",35,4.5,0,0,1,1,1,0,1,0
22017458,16/03/2023,Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TPHCM,"Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TPHCM",30,4.8,0,0,0,1,1,0,0,0
21490919,16/03/2023,Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM",25,4.5,0,0,0,0,1,0,0,0
22019472,16/03/2023,Đường số 3, Phường 9, Quận Gò Vấp, TPHCM,"Đường số 3, Phường 9, Quận Gò Vấp, TPHCM",28,4.5,1,0,1,1,1,1,1,0
22060566,16/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",24,4.7,0,1,1,0,1,0,1,0
21522487,16/03/2023,Đường Lê Văn Phan, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Lê Văn Phan, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",25,4.5,0,0,0,0,1,0,0,0
21424762,16/03/2023,Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM,"Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM",30,5.5,0,0,0,0,1,1,0,1
22053599,16/03/2023,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",35,4.5,0,0,1,1,1,0,1,0
22053604,16/03/2023,Đường Âu Cơ, Phường 9, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 9, Quận Tân Bình, TPHCM",35,4.5,0,0,1,1,1,0,1,0
21695003,16/03/2023,Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",25,4.5,0,0,0,0,0,0,0,0
22046979,16/03/2023,Đường Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM,"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",45,4.5,0,0,0,0,0,0,0,0
22045786,16/03/2023,Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",20,2.9,0,0,0,0,1,1,0,0
21971295,16/03/2023,Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",20,4.2,0,1,0,0,1,0,1,0
22046467,16/03/2023,Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM,"Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",30,6.1,0,0,0,0,0,1,0,1
21461641,16/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",32,3.2,0,0,0,0,0,1,0,0
22061672,16/03/2023,Đường số 19, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM,"Đường số 19, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",23,2.9,0,0,0,1,1,1,0,0
22061539,16/03/2023,Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM,"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",30,2.9,0,0,0,0,0,0,0,1
22046062,16/03/2023,Đường Liên Phường, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Liên Phường, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",30,6,0,0,0,0,0,0,0,1
22061541,16/03/2023,Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TPHCM,"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",30,2.9,0,0,0,0,0,0,0,1
21969955,16/03/2023,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",20,3.5,0,0,0,0,0,0,1,0
22044608,16/03/2023,Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM,"Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",25,4.2,0,0,0,0,0,1,0,1
22061543,16/03/2023,Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM,"Đường Phạm Đăng Giảng, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",30,2.9,0,0,0,0,0,0,0,1
21959311,16/03/2023,Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM,"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, TPHCM",25,2.3,0,0,0,1,0,0,0,0
22046434,16/03/2023,Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",25,6.5,0,0,0,0,0,0,0,1
22061558,16/03/2023,Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 8, Quận Gò Vấp, TPHCM",35,3.8,0,0,0,0,0,0,0,1
22045762,16/03/2023,Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,3.6,0,0,0,1,1,1,0,0
22061559,16/03/2023,Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",35,3.8,0,0,0,0,0,0,0,1
22046448,16/03/2023,Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",30,3.7,0,0,0,0,0,1,0,0
22048218,16/03/2023,Đường Đặng Tiến Đông, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Đặng Tiến Đông, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",25,3.7,0,0,0,0,0,1,0,0
22048250,16/03/2023,Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,3.6,0,0,0,1,1,1,0,0
22051347,16/03/2023,Đường Phan Bá Vành, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Phan Bá Vành, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",20,4,0,0,0,0,0,1,0,0
21342393,16/03/2023,Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, TPHCM,"Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, TPHCM",25,6,0,0,0,0,1,0,0,0
21205911,16/03/2023,Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, TPHCM,"Đường Lê Quang Định, Phường 7, Quận Bình Thạnh, TPHCM",30,4.5,0,1,0,1,0,0,0,0
22063476,16/03/2023,Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM,"Đường Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân, TPHCM",25,2.9,0,0,0,1,1,0,0,0
22063473,16/03/2023,Đường Tên Lửa, Phường An Lạc A, Quận Bình Tân, TPHCM,"Đường Tên Lửa, Phường An Lạc A, Quận Bình Tân, TPHCM",25,2.9,0,0,0,1,1,0,0,0
21539503,16/03/2023,Đường 3 Tháng 2, Phường 8, Quận 10, TPHCM,"Đường 3 Tháng 2, Phường 8, Quận 10, TPHCM",30,6.3,0,1,1,0,0,0,1,0
22044138,16/03/2023,Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",30,3.5,0,0,0,0,0,0,1,0
22050881,16/03/2023,Đường Tân Thới Nhất 5, Phường Tân Thới Nhất, Quận 12, TPHCM,"Đường Tân Thới Nhất 5, Phường Tân Thới Nhất, Quận 12, TPHCM",29,3.2,0,0,0,0,0,0,0,0
22047554,16/03/2023,Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",30,3.5,0,0,0,0,0,0,1,0
21986490,16/03/2023,Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM,"Đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, TPHCM",30,4.5,1,1,1,0,0,0,1,1
22033443,16/03/2023,Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,4,1,0,1,1,0,0,1,0
22047718,16/03/2023,Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",35,4.5,0,0,0,0,0,0,0,0
22063310,16/03/2023,Đường số 1, Phường Tân Phú, Quận 7, TPHCM,"Đường số 1, Phường Tân Phú, Quận 7, TPHCM",25,4.5,0,0,0,0,0,1,0,0
22059288,16/03/2023,Đường Tân Thới Nhất 3, Phường Tân Thới Nhất, Quận 12, TPHCM,"Đường Tân Thới Nhất 3, Phường Tân Thới Nhất, Quận 12, TPHCM",20,2.6,0,0,0,1,0,0,0,1
22063311,16/03/2023,Đường số 1, Phường Tân Phú, Quận 7, TPHCM,"Đường số 1, Phường Tân Phú, Quận 7, TPHCM",30,5.5,0,0,0,0,1,1,0,0
22045705,16/03/2023,Đường Cao Thắng, Phường 12, Quận 10, TPHCM,"Đường Cao Thắng, Phường 12, Quận 10, TPHCM",40,8.65,0,0,0,0,1,0,0,1
22030262,16/03/2023,Đường Nguyễn Thị Minh Khai, Phường Phạm Ngũ Lão, Quận 1, TPHCM,"Đường Nguyễn Thị Minh Khai, Phường Phạm Ngũ Lão, Quận 1, TPHCM",30,7.7,0,0,0,0,1,1,0,0
22050347,16/03/2023,Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,5,0,0,0,1,0,0,0,0
22018194,16/03/2023,Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",28,5,1,0,1,1,0,0,1,0
